"DDFV40610W","Bán thành phẩm Dây Franco vuông 610W, size 0.4mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDFV50610W","Bán thành phẩm Dây Franco vuông 610W, size 0.5mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDFT30610W","Bán thành phẩm Dây Franco tròn 610W, size 0.3mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDFT40610W","Bán thành phẩm Dây Franco tròn 610W, size 0.4mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDFT50610W","Bán thành phẩm Dây Franco tròn 610W, size 0.5mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDFV40610Y","Bán thành phẩm Dây Franco vuông 610Y, size 0.4mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDFV50610Y","Bán thành phẩm Dây Franco vuông 610Y, size 0.5mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDFV60610Y","Bán thành phẩm Dây Franco vuông 610Y, size 0.6mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDFV40BAC925","Bán thành phẩm Dây Franco vuông BAC925, size 0.4mm","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"DDFV50BAC925","Bán thành phẩm Dây Franco vuông BAC925, size 0.5mm","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"DDFV60BAC925","Bán thành phẩm Dây Franco vuông BAC925, size 0.6mm","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"DDFT30610Y","Bán thành phẩm Dây Franco tròn 610Y, size 0.3mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDFT40610Y","Bán thành phẩm Dây Franco tròn 610Y, size 0.4mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDFT50610Y","Bán thành phẩm Dây Franco tròn 610Y, size 0.5mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDMD40610Y","Bán thành phẩm Dây mì dẹp trơn, size 0.4mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDC50-PD-PT950","Bán thành phẩm Dây chữ cong, size 0.5mm","PT95-PD","95.00%","","","","","","","","","","","","","","","","",""
"DDC40PT900","Bán thành phẩm Dây chữ cong, size 0.4mm","PT90","90.00%","","","","","","","","","","","","","","","","",""
"DDCK40PT900","Bán thành phẩm Dây chữ cong khế, size 0.4mm","PT90","90.00%","","","","","","","","","","","","","","","","",""
"DDCK40BAC925","Bán thành phẩm Dây chữ cong khế Bạc 925, size 0.4mm","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"DDCK40610W","Bán thành phẩm Dây chữ cong khế 610W, size 0.4mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDL40-PD-PT900","Bán thành phẩm Dây khoen lật, size 0.4mm","PT90-PD","90.00%","","","","","","","","","","","","","","","","",""
"DDL45-PD-PT900","Bán thành phẩm Dây khoen lật, size 0.45mm","PT90-PD","90.00%","","","","","","","","","","","","","","","","",""
"DDFV45-PD-PT900","Bán thành phẩm Dây Franco vuông, size 0.45mm","PT90-PD","90.00%","","","","","","","","","","","","","","","","",""
"2. Thành phẩm 18KV","","","","","","","","","","","","","","","","","","","",""
"CBY3.0-750","Thành phẩm dây bi vàng 18KV, size 3.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBY4.0-750","Thành phẩm dây bi vàng 18KV, size 4.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBY2.5-610Y","Thành phẩm dây bi vàng 18KV, size 2.5mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CBY2.5/4.0-750","Thành phẩm dây bi vàng 18KV, size 2.5mm & 4.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBY3.0/6.0-750","Thành phẩm dây bi vàng 18KV, size 3.0mm & 6.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBY4.0/6.0-750","Thành phẩm dây bi vàng 18KV, size 4.0mm & 6.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBY2.5-750","Thành phẩm dây bi vàng 18KV, size 2.5mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBY2.5/6.0-750","Thành phẩm dây bi vàng 18KV, size 2.5mm&6.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBY38-750Y","Thành phẩm dây bi vàng 18KV, size 3.0mm&8.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBW5.0-750","Thành phẩm dây bi vàng 18KT, size 5.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBW2.5/4.0-750","Thành phẩm dây bi vàng 18KT, size 2.5mm&4.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBW3.0-750","Thành phẩm dây bi vàng 18KT, size 3.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBW3.0-BAC925","Thành phẩm dây bi BAC925, size 3.0mm","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBWY2.5/4.0/6.0-750","Thành phẩm lắc bi vàng 8KTV, size 2.5&4.0&6.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"BBY38-750Y","Thành phẩm lắc bi vàng 18KV, size 3.0mm&8.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"BBY3-750Y","Thành phẩm lắc bi vàng 18KV, size 3.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"BBW5.0-750","Thành phẩm lắc bi vàng 18KT, size 5.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"BBY5.0-750","Thành phẩm lắc bi vàng 18KV, size 5.0mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW30CU-610","Thành phẩm dây khoen lật 61KT, size 0.3mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CW30CU-750","Thành phẩm dây khoen lật 18KT, size 0.3mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY50FS-750","Thành phẩm dây Franco vuông 18KV, size 0.5mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CPT30FS-900","Thành phẩm dây Franco 0.3 PT900","PT90","90.00%","","","","","","","","","","","","","","","","",""
"CW40CA4-PT900","Thành phẩm dây cong khế 0.40 PT900","PT90","90.00%","","","","","","","","","","","","","","","","",""
"CW35CA4-PD-PT900","Thành phẩm dây cong khế 0.35 PT900-PD","PT90-PD","90.00%","","","","","","","","","","","","","","","","",""
"CW40CA4-PD-PT900","Thành phẩm dây cong khế 0.40 PT900-PD","PT90-PD","90.00%","","","","","","","","","","","","","","","","",""
"CW45CA4-PD-PT900","Thành phẩm dây cong khế 0.45 PT900-PD","PT90-PD","90.00%","","","","","","","","","","","","","","","","",""
"CW60CA4-PD-PT900","Thành phẩm dây cong khế 0.60 PT900-PD","PT90-PD","90.00%","","","","","","","","","","","","","","","","",""
"CW50CA4-PD-PT950","Thành phẩm dây cong khế 0.50 PT950","PT95-PD","95.00%","","","","","","","","","","","","","","","","",""
"CW50CA4-PD-PT970","Thành phẩm dây cong khế 0.50 PT970","PT97-PD","97.00%","","","","","","","","","","","","","","","","",""
"BW40FS-PD-PT900","Thành phẩm lắc Franco vuông 0.40 PT90-PD","PT90-PD","90.00%","","","","","","","","","","","","","","","","",""
"CW40FS-PD-PT900","Thành phẩm dây Franco vuông 0.40 PT90-PD","PT90-PD","90.00%","","","","","","","","","","","","","","","","",""
"CW45FS-PD-PT900","Thành phẩm dây Franco vuông 0.45 PT90-PD","PT90-PD","90.00%","","","","","","","","","","","","","","","","",""
"CW50FS-PD-PT900","Thành phẩm dây Franco vuông 0.50 PT90-PD","PT90-PD","90.00%","","","","","","","","","","","","","","","","",""
"CW50CU-PD-PT900","Thành phẩm dây lật PT900-PD, size 0.50mm","PT90-PD","90.00%","","","","","","","","","","","","","","","","",""
"CW70CU-PD-PT900","Thành phẩm dây lật PT900-PD, size 0.50mm","PT90-PD","90.00%","","","","","","","","","","","","","","","","",""
"CW30FS-610","Thành phẩm dây Franco vuông 61KT, size 0.3mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY30HE-610","Thành phẩm dây mì dẹp 61KV, size 0.3mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"DDC30750R","Bán thành phẩm dây chữ cong 18KR, size 0.3mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CR40CA1-750","Thành phẩm dây cong 18KH, size 0.40mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW40CA1-750","Thành phẩm dây cong 18KW, size 0.40mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW45CA1-750","Thành phẩm dây cong 18KW, size 0.45mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW40HE-750","Thành phẩm dây mì dẹp 18KW, size 0.40mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW50HE-750","Thành phẩm dây mì dẹp 18KW, size 0.50mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW30CA4-750","Thành phẩm dây cong khế 18KW, size 0.30mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW40CA4-750","Thành phẩm dây cong khế 18KW, size 0.40mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW40CA4-610","Thành phẩm dây cong khế 18KW, size 0.40mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CW50HT1-750","Thành phẩm dây mì dẹp xoắn 18KW, size 0.50mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW40HT1-750","Thành phẩm dây mì dẹp xoắn 18KW, size 0.40mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW40CU-750","Thành phẩm dây khoen lật 18KW, size 0.40mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW50CA1-750","Thành phẩm dây cong 18KW, size 0.50mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW50CU-750","Thành phẩm dây lật 18KW, size 0.50mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW50CU-BAC925","Thành phẩm dây lật BAC925, size 0.50mm","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"CW35CA1-750","Thành phẩm dây cong 18KW, size 0.35mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY25CA1-750","Thành phẩm dây cong 18KY, size 0.25mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY30CA1-750","Thành phẩm dây cong 18KY, size 0.30mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY30CA1-610Y","Thành phẩm dây cong 61KY, size 0.30mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY30CA1-680","Thành phẩm dây cong 68KY, size 0.30mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CY30HT1-750","Thành phẩm dây dẹp xoắn 18KY, size 0.30mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY30HT1-680","Thành phẩm dây dẹp xoắn 68KY, size 0.30mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CY35HT1-750","Thành phẩm dây dẹp xoắn 18KY, size 0.35mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY35FS-610","Thành phẩm dây Franco 610Y, size 0.35","61K","75.00%","","","","","","","","","","","","","","","","",""
"CY30SS-610","Thành phẩm dây mì vuông 610Y, size 0.30","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY30SS-680","Thành phẩm dây mì vuông 680Y, size 0.30","68K","68.00%","","","","","","","","","","","","","","","","",""
"CBY2.0-750","Thành phẩm dây bi 750Y, size 2.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY35CA1-750","Thành phẩm dây cong 18KY, size 0.35mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY35CA1-610Y","Thành phẩm dây cong 61KY, size 0.35mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY35CU-610Y","Thành phẩm dây lật 61KY, size 0.35mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY40CA1-750","Thành phẩm dây cong 18KY, size 0.40mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY40CA4-750","Thành phẩm dây cong khế 18KY, size 0.40mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CR40CA4-750","Thành phẩm dây cong khế 18KR, size 0.40mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY40CA4-610Y","Thành phẩm dây cong khế 610Y, size 0.40mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY40CA4-680","Thành phẩm dây cong khế 680Y, size 0.40mm","68K","61.00%","","","","","","","","","","","","","","","","",""
"CY30CA4-610","Thành phẩm dây cong khế 610Y, size 0.30mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY60CA4-610","Thành phẩm dây cong khế 610Y, size 0.60mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY50CA4-610","Thành phẩm dây cong khế 610Y, size 0.50mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY35CA4-680Y","Thành phẩm dây cong khế 680Y, size 0.35mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CY50CA4-680","Thành phẩm dây cong khế 610Y, size 0.50mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CY60CA4-680","Thành phẩm dây cong khế 610Y, size 0.60mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CW60CA4-750W","Thành phẩm dây cong khế 750W, size 0.60mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW60CA4-610","Thành phẩm dây cong khế 610W, size 0.60mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CW50CA4-750W","Thành phẩm dây cong khế 750W, size 0.50mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW50CA4-610","Thành phẩm dây cong khế 610W, size 0.50mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY70CA4-680","Thành phẩm dây cong khế 610Y, size 0.70mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"CY40HT1-610","Thành phẩm dây mì xoắn, size 0.40mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY40HT1-680","Thành phẩm dây mì xoắn, size 0.40mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CY60HT1-610","Thành phẩm dây mì xoắn, size 0.60mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY30CU-610","Thành phẩm dây khoen lật vàng 610Y, size 0.3mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY70CU-610","Thành phẩm dây khoen lật vàng 610Y, size 0.7mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY70CA4-610","Thành phẩm dây cong khế vàng 610Y, size 0.7mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY30FS-610","Thành phẩm dây Franco 61KV, size 0.3mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY80CA1-610","Thành phẩm dây cong 610Y, size 0.80mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY30CU-750","Thành phẩm dây lật 18KY, size 0.30mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CW30FS-750","Thành phẩm dây franco vuông 18KW, size 0.3mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY30CA4-680","Thành phẩm dây cong khế 68KY, size 0.3mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CY70FS-750","Thành phẩm dây franco vuông 18KY, size 0.7mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY50FS-680","Thành phẩm dây franco vuông 68KY, size 0.5mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CY30FS-680","Thành phẩm dây franco vuông 68KY, size 0.3mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CY35FS-680","Thành phẩm dây franco vuông 68KY, size 0.35mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CY40FS-680","Thành phẩm dây franco vuông 68KY, size 0.40mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CY60CU-680Y","Thành phẩm dây khoen lật 68KY, size 0.60mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CY60FS-680","Thành phẩm dây franco vuông 68KY, size 0.6mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CY60FS-610Y","Thành phẩm dây franco vuông 61KY, size 0.6mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY70FS-680","Thành phẩm dây franco vuông 68KY, size 0.7mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"BY35FS-680","Thành phẩm dây franco vuông 68KY, size 0.35mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"BY40FS-680","Thành phẩm lắc franco vuông 68KY, size 0.4mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"BY70FS-680","Thành phẩm lắc franco vuông 68KY, size 0.7mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"GBY3.0-680","Dây bi 3.0, 680Y","68K","68.00%","","","","","","","","","","","","","","","","",""
"CBY5-680Y","Thành phẩm lắc bi 3&8, 680Y","68K","68.00%","","","","","","","","","","","","","","","","",""
"BBY38-680Y","Thành phẩm lắc bi 3&8, 680Y","68K","68.00%","","","","","","","","","","","","","","","","",""
"CBW6-750W","Thành phẩm dây chuyền bi 18KW, size 0.6mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBW6-BAC925","Thành phẩm dây chuyền bi Bạc 925, size 0.6mm","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"CBW4-BAC925","Thành phẩm dây chuyền bi Bạc 925, size 0.4mm","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"CBW7-BAC925","Thành phẩm dây chuyền bi Bạc 925, size 0.7mm","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBW6-750W","Thành phẩm lắc bi 18KW, size 0.6mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY50CA1-750","Thành phẩm dây cong 18KV, size 0.5mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY40CU-610Y","Thành phẩm dây cong 61KV, size 0.4mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY50FR-610","Thành phẩm dây franco tròn 61KV, size 0.5mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CY40CU-680","Thành phẩm dây cong 68KV, size 0.4mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"CW30CU-610","Thành phẩm dây lật 61KT, size 0.3mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"CW40CU-610","Thành phẩm dây lật 61KT, size 0.4mm","61K","61.00%","","","","","","","","","","","","","","","","",""
"BBW2.5/4.0/6.0-750","Thành phẩm dây bi 18KT, size 2.5-4.0-6.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"BBW2.55-750W","Thành phẩm dây bi 18KT, size 2.5-5.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBY2.5/5.0-750","Thành phẩm dây bi 18KY, size 2.5-5.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBYW346-750","Thành phẩm dây bi 18KTV, size 3.0&4.0&6.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"BBY4.0/6.0-750","Thành phẩm dây bi 750Y, size 4.0-6.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"CBY2.5/3.0-610","Thành phẩm dây bi 610Y, size 2.5-3.0","61K","61.00%","","","","","","","","","","","","","","","","",""
"BBY2.5/3.0-610","Thành phẩm lắc bi 610Y, size 2.5-3.0","61K","61.00%","","","","","","","","","","","","","","","","",""
"BBY2.5/4.0-610","Thành phẩm lắc bi 610Y, size 2.5-4.0","61K","61.00%","","","","","","","","","","","","","","","","",""
"BBY2.5/6.0-610","Thành phẩm lắc bi 610Y, size 2.5-6.0","61K","61.00%","","","","","","","","","","","","","","","","",""
"BBY3.0/6.0-610","Thành phẩm lắc bi 610Y, size 3.0-6.0","61K","61.00%","","","","","","","","","","","","","","","","",""
"BBY3.0/4.0/6.0-610","Thành phẩm lắc bi 610Y, size 3.0-4.0-6.0","61K","61.00%","","","","","","","","","","","","","","","","",""
"BBY3.0/4.0/5.0/6.0-680","Thành phẩm lắc bi 680Y, size 3.0-4.0-5.0-6.0","68K","68.00%","","","","","","","","","","","","","","","","",""
"BBY3.0/5.0/6.0-680","Thành phẩm lắc bi 680Y, size 3.0-5.0-6.0","68K","68.00%","","","","","","","","","","","","","","","","",""
"BBY3.0/8.0-610","Thành phẩm lắc bi 610Y, size 3.0-8.0","61K","61.00%","","","","","","","","","","","","","","","","",""
"BBY4.0/6.0-610","Thành phẩm lắc bi 610Y, size 2.5-3.0","61K","61.00%","","","","","","","","","","","","","","","","",""
"CBY3.0-610","Thành phẩm dây bi 610Y, size 2.5-3.0","61K","61.00%","","","","","","","","","","","","","","","","",""
"BBY4.0-610","Thành phẩm lắc bi 610Y, size 4.0","61K","61.00%","","","","","","","","","","","","","","","","",""
"BBY3.0-610","Thành phẩm lắc bi 610Y, size 3.0","61K","61.00%","","","","","","","","","","","","","","","","",""
"BBY2.5-610","Thành phẩm lắc bi 610Y, size 2.5","61K","61.00%","","","","","","","","","","","","","","","","",""
"BBW2.5/6.0-750","Thành phẩm lắc bi 750W, size 2.5-6.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"BBY4.0/6.0-610","Thành phẩm lắc bi 610Y, size 4.0-6.0","18K","75.00%","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"DAN18KH-0.30","Bán thành phẩm công đoạn đan dây, vàng 18KH, size 0.30","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAN18KH-0.35","Bán thành phẩm công đoạn đan dây, vàng 18KH, size 0.35","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAN18KH-0.40","Bán thành phẩm công đoạn đan dây, vàng 18KH, size 0.40","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAN18KH-0.50","Bán thành phẩm công đoạn đan dây, vàng 18KH, size 0.50","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAN18KH-0.6","Bán thành phẩm công đoạn đan dây, vàng 18KH, size 0.60","18K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KV-0.25","Bán thành phẩm công đoạn đan dây, vàng 610KV, size 0.25","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KV-0.30","Bán thành phẩm công đoạn đan dây, vàng 610KV, size 0.30","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KV-0.35","Bán thành phẩm công đoạn đan dây, vàng 610KV, size 0.35","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KV-0.40","Bán thành phẩm công đoạn đan dây, vàng 610KV, size 0.40","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KV-0.50","Bán thành phẩm công đoạn đan dây, vàng 610KV, size 0.50","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KV-0.6","Bán thành phẩm công đoạn đan dây, vàng 610KV, size 0.60","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KT-0.25","Bán thành phẩm công đoạn đan dây, vàng 610KT, size 0.25","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KT-0.30","Bán thành phẩm công đoạn đan dây, vàng 610KT, size 0.30","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KT-0.35","Bán thành phẩm công đoạn đan dây, vàng 610KT, size 0.35","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KT-0.40","Bán thành phẩm công đoạn đan dây, vàng 610KT, size 0.40","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KT-0.50","Bán thành phẩm công đoạn đan dây, vàng 610KT, size 0.50","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KT-0.6","Bán thành phẩm công đoạn đan dây, vàng 610KT, size 0.60","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KH-0.25","Bán thành phẩm công đoạn đan dây, vàng 610KH, size 0.25","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KH-0.30","Bán thành phẩm công đoạn đan dây, vàng 610KH, size 0.30","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KH-0.35","Bán thành phẩm công đoạn đan dây, vàng 610KH, size 0.35","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KH-0.40","Bán thành phẩm công đoạn đan dây, vàng 610KH, size 0.40","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KH-0.50","Bán thành phẩm công đoạn đan dây, vàng 610KH, size 0.50","61K","75.00%","","","","","","","","","","","","","","","","",""
"DAN610KH-0.6","Bán thành phẩm công đoạn đan dây, vàng 610KH, size 0.60","61K","75.00%","","","","","","","","","","","","","","","","",""
"HBT24K-0.25","Bán thành phẩm công đoạn hàn băng tải, vàng 24K, size 0.25","24K","99.99%","","","","","","","","","","","","","","","","",""
"HBT24K-0.30","Bán thành phẩm công đoạn hàn băng tải, vàng 24K, size 0.30","24K","99.99%","","","","","","","","","","","","","","","","",""
"HBT24K-0.35","Bán thành phẩm công đoạn hàn băng tải, vàng 24K, size 0.35","24K","99.99%","","","","","","","","","","","","","","","","",""
"HBT24K-0.40","Bán thành phẩm công đoạn hàn băng tải, vàng 24K, size 0.40","24K","99.99%","","","","","","","","","","","","","","","","",""
"HBT24K-0.50","Bán thành phẩm công đoạn hàn băng tải, vàng 24K, size 0.50","24K","99.99%","","","","","","","","","","","","","","","","",""
"HBT24K-0.6","Bán thành phẩm công đoạn hàn băng tải, vàng 24K, size 0.60","24K","99.99%","","","","","","","","","","","","","","","","",""
"HBT18KV-0.25","Bán thành phẩm công đoạn hàn băng tải, vàng 18KV, size 0.25","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KV-0.30","Bán thành phẩm công đoạn hàn băng tải, vàng 18KV, size 0.30","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KV-0.35","Bán thành phẩm công đoạn hàn băng tải, vàng 18KV, size 0.35","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KV-0.40","Bán thành phẩm công đoạn hàn băng tải, vàng 18KV, size 0.40","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KV-0.50","Bán thành phẩm công đoạn hàn băng tải, vàng 18KV, size 0.50","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KV-0.6","Bán thành phẩm công đoạn hàn băng tải, vàng 18KV, size 0.60","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KT-0.25","Bán thành phẩm công đoạn hàn băng tải, vàng 18KT, size 0.25","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KT-0.30","Bán thành phẩm công đoạn hàn băng tải, vàng 18KT, size 0.30","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KT-0.35","Bán thành phẩm công đoạn hàn băng tải, vàng 18KT, size 0.35","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KT-0.40","Bán thành phẩm công đoạn hàn băng tải, vàng 18KT, size 0.40","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KT-0.50","Bán thành phẩm công đoạn hàn băng tải, vàng 18KT, size 0.50","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KT-0.6","Bán thành phẩm công đoạn hàn băng tải, vàng 18KT, size 0.60","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KH-0.25","Bán thành phẩm công đoạn hàn băng tải, vàng 18KH, size 0.25","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KH-0.30","Bán thành phẩm công đoạn hàn băng tải, vàng 18KH, size 0.30","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KH-0.35","Bán thành phẩm công đoạn hàn băng tải, vàng 18KH, size 0.35","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KH-0.40","Bán thành phẩm công đoạn hàn băng tải, vàng 18KH, size 0.40","18K","75.00%","","","","","","","","","","","","","","","","",""
"HBT18KH-0.50","Bán thành phẩm công đoạn hàn băng tải, vàng 18KH, size 0.50","18K","75.00%","","","","","","","","","","","","","","","","",""
